subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
jp	JP01	漢字・語彙	足りない分を足して、完全なものにすることを何という？	"[""補う"",""添う"",""救う"",""繕う""]"	0	補う	「補う（おぎなう）」は、欠けているところを埋めるという意味です。	easy
jp	JP01	漢字・語彙	漢字の「補」の部首（左側のパーツ）として正しいものはどれ？	"[""衣（ころもへん）"",""示（しめすへん）"",""手（てへん）"",""言（げんべん）""]"	0	衣（ころもへん）	「補」は「衣」の破れを直すことが由来なので、部首は「ころもへん」です。	normal
jp	JP01	漢字・語彙	「自分の持ち物を一時的に相手に使わせる」ことを漢字でどう書く？	"[""貸す"",""借す"",""貨す"",""賃す""]"	0	貸す	「貸す（かす）」は、下の部分が「貝」です。「貨」や「賃」と間違えないようにしましょう。	easy
jp	JP01	漢字・語彙	「貸す」の反対の意味をもつ言葉（対義語）はどれ？	"[""借りる"",""返す"",""預ける"",""売る""]"	0	借りる	「貸す」の反対は「借りる」です。セットで覚えましょう。	easy
jp	JP01	漢字・語彙	「全国（　）で調査を行う」の（　）に入る正しい漢字は？	"[""規模"",""規摸"",""規母"",""規某""]"	0	規模	「規模（きぼ）」の「規」の右側は「見」です。「模」は「模様」の「模」と同じです。	normal
jp	JP01	漢字・語彙	漢字の「規」の右側のパーツとして正しいものはどれ？	"[""見"",""貝"",""具"",""目""]"	0	見	「規」の右側は「見」です。「貝」と書き間違えやすいので注意しましょう。	normal
jp	JP01	漢字・語彙	「食べてみたら（　）においしかった」の（　）に入る言葉は？	"[""意外"",""以外"",""已外"",""意害""]"	0	意外	「意外」は「予想と違っていること」という意味です。	easy
jp	JP01	漢字・語彙	「関係者（　）は立ち入り禁止」の（　）に入る言葉は？	"[""以外"",""意外"",""已外"",""意害""]"	0	以外	「以外」は「それを除くほかのもの」という意味です。	easy
jp	JP01	漢字・語彙	「計画を（　）する」のように、よく調べて考えることを表す言葉は？	"[""検討"",""検当"",""険討"",""険当""]"	0	検討	「検討（けんとう）」の「検」は「検査」や「点検」と同じ漢字です。	easy
jp	JP01	漢字・語彙	漢字の「検討」の「検」を書き間違えやすい、似た漢字はどれ？	"[""険"",""験"",""権"",""謙""]"	0	険	「険（けわしい）」と間違えないようにしましょう。「木（きへん）」が正解です。	normal
jp	JP01	漢字・語彙	「小学生を（　）にしたイベント」の（　）に入る正しい漢字は？	"[""対象"",""対照"",""対称"",""対唱""]"	0	対象	「対象」は、その動作や働きが向けられる「相手・目的」を指します。	normal
