subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
sci	SC05	水溶液	酸性の水溶液に青色リトマス紙を入れると、何色に変わりますか？	"[""赤色"", ""青色"", ""黄色"", ""緑色""]"	0	赤色	酸性の水溶液には、青色リトマス紙を赤色に変える性質があります。赤色リトマス紙は変化しません。	easy
sci	SC05	水溶液	青色のリトマス紙を赤色に変える性質を持つ水溶液は、何性ですか？	"[""酸性"", ""中性"", ""アルカリ性"", ""油性""]"	0	酸性	リトマス紙が「青から赤」に変わるのは酸性の特徴です。	easy
sci	SC05	水溶液	酸性の水溶液にBTB溶液を加えると、何色に変化しますか？	"[""黄色"", ""青色"", ""緑色"", ""赤色""]"	0	黄色	BTB溶液は、酸性で黄色、中性で緑色、アルカリ性で青色を示します。	easy
sci	SC05	水溶液	BTB溶液を入れたときに黄色になる水溶液の性質は何ですか？	"[""酸性"", ""中性"", ""アルカリ性"", ""水溶性""]"	0	酸性	BTB溶液が黄色に変わる水溶液は、酸性の性質を持っています。	easy
sci	SC05	水溶液	塩酸という水溶液に溶けている、刺激臭のある気体は何ですか？	"[""塩化水素"", ""アンモニア"", ""二酸化炭素"", ""水素""]"	0	塩化水素	塩酸は、気体の塩化水素が水に溶けたものです。強い刺激臭があります。	easy
sci	SC05	水溶液	気体の「塩化水素」が水に溶けてできる、強い酸性の水溶液は何ですか？	"[""塩酸"", ""炭酸水"", ""ホウ酸水"", ""石灰水""]"	0	塩酸	塩化水素が水に溶けると塩酸になります。	easy
sci	SC05	水溶液	塩酸に石灰石を入れたとき、発生する気体は何ですか？	"[""二酸化炭素"", ""水素"", ""酸素"", ""窒素""]"	0	二酸化炭素	塩酸と石灰石（炭酸カルシウム）が反応すると、二酸化炭素が発生します。	normal
sci	SC05	水溶液	二酸化炭素を発生させる組み合わせとして正しいものはどれですか？	"[""塩酸と石灰石"", ""塩酸とアルミニウム"", ""水と砂糖"", ""石灰水と食塩""]"	0	塩酸と石灰石	石灰石や卵の殻、チョークなどに塩酸をかけると二酸化炭素が発生します。	normal
sci	SC05	水溶液	炭酸水に溶けている気体の名称は何ですか？	"[""二酸化炭素"", ""酸素"", ""水素"", ""アンモニア""]"	0	二酸化炭素	炭酸水は、二酸化炭素が水に溶け込んだ水溶液です。	easy
sci	SC05	水溶液	二酸化炭素が水に溶けている、弱い酸性の水溶液は何ですか？	"[""炭酸水"", ""塩酸"", ""アンモニア水"", ""食塩水""]"	0	炭酸水	二酸化炭素を溶かした水溶液を炭酸水と呼び、弱い酸性を示します。	easy
sci	SC05	水溶液	ホウ酸水の溶質（溶けているもの）である「ホウ酸」は、もともとどのような状態の物質ですか？	"[""固体"", ""液体"", ""気体"", ""水溶液""]"	0	固体	ホウ酸は、塩化水素や二酸化炭素（気体）と違い、固体の状態で溶けています。	normal
sci	SC05	水溶液	次のうち、溶質が「固体」である酸性の水溶液はどれですか？	"[""ホウ酸水"", ""塩酸"", ""炭酸水"", ""アンモニア水""]"	0	ホウ酸水	塩酸や炭酸水は気体が溶けていますが、ホウ酸水は固体のホウ酸が溶けています。	normal
sci	SC05	水溶液	アルカリ性の水溶液に赤色リトマス紙を入れると、何色に変わりますか？	"[""青色"", ""赤色"", ""黄色"", ""無色""]"	0	青色	アルカリ性の水溶液には、赤色リトマス紙を青色に変える性質があります。	easy
sci	SC05	水溶液	赤色のリトマス紙を青色に変える性質を持つ水溶液は、何性ですか？	"[""アルカリ性"", ""酸性"", ""中性"", ""磁性""]"	0	アルカリ性	リトマス紙が「赤から青」に変わるのはアルカリ性の特徴です。	easy
sci	SC05	水溶液	アルカリ性の水溶液にBTB溶液を加えると、何色に変化しますか？	"[""青色"", ""黄色"", ""緑色"", ""赤色""]"	0	青色	BTB溶液は、アルカリ性の水溶液中では青色を示します。	easy
sci	SC05	水溶液	BTB溶液が青色になったとき、その水溶液の性質として正しいものはどれですか？	"[""アルカリ性"", ""酸性"", ""中性"", ""不溶性""]"	0	アルカリ性	BTB溶液が青色を示すのは、その水溶液がアルカリ性だからです。	easy
sci	SC05	水溶液	フェノールフタレイン液を赤色に変える水溶液の性質は何ですか？	"[""アルカリ性"", ""酸性"", ""中性"", ""毒性""]"	0	アルカリ性	フェノールフタレイン液は、アルカリ性の水溶液に反応して赤色になります。	normal
sci	SC05	水溶液	アルカリ性の水溶液にフェノールフタレイン液を入れると、どのように変化しますか？	"[""赤色になる"", ""青色になる"", ""黄色になる"", ""無色のまま""]"	0	赤色になる	フェノールフタレイン液は、酸性や中性では無色ですが、アルカリ性で赤色に変わります。	normal
sci	SC05	水溶液	強いアルカリ性を示し、アルミニウムを溶かす性質がある、固体が溶質の水溶液は何ですか？	"[""水酸化ナトリウム水溶液"", ""塩酸"", ""石灰水"", ""アンモニア水""]"	0	水酸化ナトリウム水溶液	水酸化ナトリウムは固体で、その水溶液は非常に強いアルカリ性です。	normal
sci	SC05	水溶液	水酸化ナトリウム水溶液にアルミニウムを入れたとき、発生する気体は何ですか？	"[""水素"", ""酸素"", ""二酸化炭素"", ""アンモニア""]"	0	水素	水酸化ナトリウム水溶液は、アルミニウムなどの金属と反応して水素を発生させます。	normal
sci	SC05	水溶液	石灰水に溶けている物質（溶質）の正式な名称は何ですか？	"[""消石灰（水酸化カルシウム）"", ""塩化ナトリウム"", ""炭酸カルシウム"", ""水酸化ナトリウム""]"	0	消石灰（水酸化カルシウム）	石灰水は、消石灰（水酸化カルシウム）という固体が水に溶けたものです。	normal
sci	SC05	水溶液	二酸化炭素を通すと白くにごる性質がある、弱いアルカリ性の水溶液は何ですか？	"[""石灰水"", ""炭酸水"", ""砂糖水"", ""塩酸""]"	0	石灰水	石灰水は二酸化炭素と反応して白くにごるため、二酸化炭素の検出に使われます。	easy
sci	SC05	水溶液	アンモニア水の溶質である「アンモニア」は、どのような状態の物質ですか？	"[""気体"", ""液体"", ""固体"", ""金属""]"	0	気体	アンモニアは刺激臭のある気体で、水によく溶けてアンモニア水になります。	easy
sci	SC05	水溶液	強い刺激臭があり、加熱すると気体が出てくる、アルカリ性の水溶液は何ですか？	"[""アンモニア水"", ""食塩水"", ""水酸化ナトリウム水溶液"", ""ホウ酸水""]"	0	アンモニア水	アンモニア水は溶質が気体（アンモニア）なので、加熱するとアンモニアが出てきます。	normal
sci	SC05	水溶液	食塩水を加熱して水をすべて蒸発させると、あとに何が残りますか？	"[""白い結晶"", ""黒いすす"", ""何も残らない"", ""赤い液体""]"	0	白い結晶	食塩水からは、溶質である食塩（塩化ナトリウム）の白い結晶が残ります。	easy
sci	SC05	水溶液	中性の水溶液で、リトマス紙やBTB溶液の色を変えないものはどれですか？	"[""食塩水"", ""塩酸"", ""石灰水"", ""アンモニア水""]"	0	食塩水	食塩水や砂糖水は中性であり、指示薬の色を変化させません。	easy
sci	SC05	水溶液	砂糖水を強く加熱して水を蒸発させたあと、さらに加熱し続けるとどうなりますか？	"[""焦げて黒くなる"", ""白い結晶のまま"", ""爆発する"", ""液体になる""]"	0	焦げて黒くなる	砂糖は有機物なので、強く加熱すると焦げて黒い炭になります。	normal
