subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
sci	SC10	天体	太陽の表面にある「黒点」の温度は、およそ何度ですか？	"[""約2000℃"",""約4000℃"",""約6000℃"",""約10000℃""]"	1	約4000℃	太陽の表面温度は約6000℃ですが、黒点は周囲より約2000℃低いため、約4000℃となります。	easy
sci	SC10	天体	太陽の「黒点」が、まわりよりも黒く見えるのはなぜですか？	"[""光が反射していないから"",""穴があいているから"",""周囲より温度が低いから"",""ガスが濃いから""]"	2	周囲より温度が低いから	黒点は周囲の温度（約6000℃）に比べて約2000℃低いため、相対的に暗く（黒く）見えます。	easy
sci	SC10	天体	太陽の表面温度（約6000℃）と、黒点の温度（約4000℃）の差はどれくらいですか？	"[""約1000℃"",""約2000℃"",""約3000℃"",""約4000℃""]"	1	約2000℃	太陽の表面は約6000℃、黒点は約4000℃なので、その差は約2000℃です。	normal
sci	SC10	天体	太陽の直径は、地球の直径の約何倍ですか？	"[""約10倍"",""約109倍"",""約300倍"",""約130万倍""]"	1	約109倍	太陽の直径は約140万kmで、これは地球の直径の約109倍に相当する非常に大きなものです。	easy
sci	SC10	天体	太陽の直径は約140万kmですが、これは何の直径の約109倍にあたりますか？	"[""月"",""木星"",""地球"",""金星""]"	2	地球	太陽の直径は地球の直径の約109倍です。太陽は水素やヘリウムでできた巨大な恒星です。	easy
sci	SC10	天体	地球が地軸を中心に、1日に1回回転することを何といいますか？	"[""公転"",""自転"",""年周運動"",""日周運動""]"	1	自転	地球が自分自身で回転することを「自転」といいます。1日に1回のペースで回っています。	easy
sci	SC10	天体	地球の自転の向きは、どちらからどちらの方向ですか？	"[""東から西"",""西から東"",""北から南"",""南から北""]"	1	西から東	地球は北極側から見て反時計回り、つまり「西から東」の向きに自転しています。	easy
sci	SC10	天体	太陽や星が、東から昇って西へ沈むように見える動きを何といいますか？	"[""自転"",""公転"",""日周運動"",""年周運動""]"	2	日周運動	地球が西から東へ自転しているため、天体は逆に東から西へ動いているように見えます。これを日周運動といいます。	easy
sci	SC10	天体	夏至の日の南中高度が78.4度である地点の緯度はどこですか？	"[""北緯35度"",""北緯23.4度"",""南緯35度"",""赤道""]"	0	北緯35度	夏至の南中高度の公式「90－緯度＋23.4＝78.4」から、緯度＝35度（北緯）と計算できます。	hard
sci	SC10	天体	北緯35度の地点で、冬至の日の太陽の南中高度を求めると何度になりますか？	"[""31.6度"",""55.0度"",""78.4度"",""23.4度""]"	0	31.6度	公式「90－緯度－23.4」を使います。90－35－23.4＝31.6度となります。	normal
sci	SC10	天体	ある地点で、冬至の日の太陽の南中高度を測ったら46.6度でした。この地点の緯度は？	"[""北緯10度"",""北緯20度"",""北緯30度"",""北緯40度""]"	1	北緯20度	冬至の公式「90－緯度－23.4＝46.6」より、66.6－緯度＝46.6となり、緯度は20度です。	hard
sci	SC10	天体	太陽が最も南寄りから昇り、真北を通る時の最高高度が78.4度でした。この地点の緯度は？	"[""北緯35度"",""南緯35度"",""赤道"",""南緯23.4度""]"	1	南緯35度	「真北を通る」のは南半球の特徴です。南半球の夏至の公式「90－緯度＋23.4＝78.4」より、南緯35度となります。	hard
sci	SC10	天体	透明半球で1時間ごとの太陽の位置を測ると3cm間隔でした。日の出(A)から9時(X)までが7cmのとき、日の出は何時何分？	"[""6時00分"",""6時20分"",""6時40分"",""7時00分""]"	2	6時40分	1時間＝3cmなので、7cmは2時間20分（7÷3＝2.33...時間）に相当します。9時から2時間20分前は6時40分です。	hard
sci	SC10	天体	夏至の日に太陽が昇る方角として、最も適切なものはどれですか？	"[""真東"",""南東"",""北東"",""北西""]"	2	北東	夏至の日は太陽が最も北寄りに移動するため、真東よりも「北東」寄りから昇ります。	normal
sci	SC10	天体	夏至の日の「日の出」の瞬間、棒の影はどの方角に最も長くのびますか？	"[""北東"",""南東"",""北西"",""南西""]"	3	南西	太陽が北東から昇るため、影はその反対側の「南西」にのびます。	normal
sci	SC10	天体	日の出が5時45分、日の入りが17時53分のとき、太陽が南中する時刻はいつですか？	"[""11時45分"",""11時49分"",""12時00分"",""12時04分""]"	1	11時49分	昼の長さは12時間8分。その半分（6時間4分）を日の出時刻に足すと、11時49分になります。	hard
sci	SC10	天体	東経135度の明石と、東経140度の東京では、どちらのほうが太陽が早く南中しますか？	"[""明石"",""東京"",""同じ時刻"",""季節による""]"	1	東京	地球は西から東に自転しているため、東にある地点（東京）のほうが早く太陽が南に来ます。	normal
sci	SC10	天体	東経135度の地点と東経140度の地点では、太陽が南中する時刻に何分の差がありますか？	"[""5分"",""10分"",""20分"",""40分""]"	2	20分	経度1度につき4分の差が生じます。経度差5度 × 4分 ＝ 20分の差となります。	normal
sci	SC10	天体	月の表面にある、隕石の衝突などでできた無数のくぼみを何といいますか？	"[""カルデラ"",""クレーター"",""盆地"",""海""]"	1	クレーター	月には大気がほとんどないため、隕石がそのまま衝突し「クレーター」というくぼみができます。	easy
sci	SC10	天体	月の表面にある「クレーター」ができる主な原因は何だと考えられていますか？	"[""火山の噴火"",""水の浸食"",""隕石の衝突"",""月の自転""]"	2	隕石の衝突	月のクレーターは、長い年月の間に多くの隕石が衝突してできたものです。	easy
sci	SC10	天体	月が地球の周りを1周する「公転周期」はおよそ何日ですか？	"[""約15.0日"",""約27.3日"",""約29.5日"",""約365.25日""]"	1	約27.3日	月は約27.3日で地球の周りを1周（公転）します。	normal
sci	SC10	天体	満月から次の満月まで、月の満ち欠けの周期はおよそ何日ですか？	"[""約27.3日"",""約28.0日"",""約29.5日"",""約31.0日""]"	2	約29.5日	月が公転する間に地球も公転しているため、満ち欠けの周期は約29.5日と少し長くなります。	normal
sci	SC10	天体	月が常に同じ面を地球に向けているのはなぜですか？	"[""月が自転していないから"",""自転と公転の周期が同じだから"",""地球の重力が強すぎるから"",""月が球体ではないから""]"	1	自転と公転の周期が同じだから	月の自転周期と公転周期はどちらも約27.3日であるため、地球からは常に同じ面しか見えません。	normal
sci	SC10	天体	新月から満月にかけて、月はどちらの側から満ちていきますか？	"[""左側（東側）"",""右側（西側）"",""上側"",""下側""]"	1	右側（西側）	月の満ち欠けでは、必ず「右側（西側）」から光り始め、右側から欠けていきます。	normal
sci	SC10	天体	右半分が明るく輝いている「上弦の月」が南中する時刻は、およそいつごろですか？	"[""午前6時ごろ"",""正午ごろ"",""午後6時ごろ"",""真夜中0時ごろ""]"	2	午後6時ごろ	上弦の月は、昼の12時ごろに昇り、夕方の18時（午後6時）ごろに南中します。	normal
sci	SC10	天体	左半分が明るく輝いている「下弦の月」が南中する時刻は、およそいつごろですか？	"[""午前6時ごろ"",""正午ごろ"",""午後6時ごろ"",""真夜中0時ごろ""]"	0	午前6時ごろ	下弦の月は、真夜中の0時ごろに昇り、明け方の6時（午前6時）ごろに南中します。	normal
sci	SC10	天体	月の出や南中の時刻は、前日と比べて毎日およそ何分ずつ遅くなりますか？	"[""約12分"",""約24分"",""約48分"",""約60分""]"	2	約48分	月が1日に約13度公転しているため、その分を地球の自転で追いつくのに約48分かかります。	normal
sci	SC10	天体	月が毎日約48分ずつ遅れて昇ってくる理由として正しいものはどれですか？	"[""地球の自転が遅いから"",""月が地球の周りを公転しているから"",""月の自転が遅いから"",""地球が公転しているから""]"	1	月が地球の周りを公転しているから	月が地球の周りを公転しているために、毎日少しずつ位置がずれ、南中時刻が遅くなります。	normal
sci	SC10	天体	地球から見て「上弦の月（右半分が明るい）」のとき、月から地球を見るとどう見えますか？	"[""右半分が明るい地球"",""左半分が明るい地球"",""全面が明るい（満地球）"",""全く見えない""]"	1	左半分が明るい地球	月と地球では光の当たる向きが逆に見えるため、上弦の月の時は「左半分」が明るい地球が見えます。	hard
sci	SC10	天体	太陽・月・地球がこの順に一直線に並び、太陽が欠けて見える現象を何といいますか？	"[""月食"",""日食"",""金環日食"",""流星群""]"	1	日食	月が太陽を隠す現象を「日食」といいます。	easy
sci	SC10	天体	「日食」が起こるときの、地球から見た月の形は必ず何ですか？	"[""満月"",""上弦の月"",""新月"",""三日月""]"	2	新月	月が太陽と地球の間に入るため、地球からは月の影の側が見える「新月」の状態になります。	easy
sci	SC10	天体	太陽・地球・月がこの順に一直線に並び、月が地球の影に入る現象を何といいますか？	"[""日食"",""月食"",""新月"",""満月""]"	1	月食	地球の影に月が隠れる現象を「月食」といいます。	easy
sci	SC10	天体	「月食」が起こるときの、地球から見た月の形は必ず何ですか？	"[""新月"",""三日月"",""下弦の月"",""満月""]"	3	満月	太陽の光を地球が遮る位置に月があるとき、月は太陽の反対側にあるため「満月」の状態です。	easy
sci	SC10	天体	太陽の直径は約140万kmですが、この巨大な天体は何というガスで主にできていますか？	"[""酸素と窒素"",""二酸化炭素"",""水素とヘリウム"",""水蒸気""]"	2	水素とヘリウム	太陽は主に水素とヘリウムからなる、自ら光り輝く「恒星」です。	normal
sci	SC10	天体	月の自転周期と公転周期はどちらも約27.3日です。このため、地球からはどう見えますか？	"[""月がとても速く動いて見える"",""月の裏側がよく見える"",""常に同じ面しか見えない"",""月が全く回転していないように見える""]"	2	常に同じ面しか見えない	自転と公転が同期しているため、月は常に同じ面を地球に向けています。	normal
sci	SC10	天体	午後6時ごろに南中し、真夜中の0時ごろに西の空へ沈む月はどれですか？	"[""新月"",""満月"",""上弦の月"",""下弦の月""]"	2	上弦の月	午後6時に南中するのは「上弦の月」です。その後約6時間かけて西に沈みます。	normal
sci	SC10	天体	月が太陽をすべて隠しきれず、太陽が細い輪のように見える現象を何といいますか？	"[""金環日食"", ""皆既日食"", ""部分日食"", ""皆既月食""]"	0	金環日食	地球から見て月の大きさが太陽より小さいため、太陽がはみ出して見えます。	normal
sci	SC10	天体	金環日食が起こる原因として正しいものはどれですか？	"[""月が地球から遠い位置にある"", ""月が地球に近い位置にある"", ""地球が太陽から遠い位置にある"", ""地球が太陽に近い位置にある""]"	0	月が地球から遠い位置にある	月が地球から離れていると、月の見かけの大きさが太陽より小さくなるため金環日食になります。	hard
sci	SC10	天体	日食のとき、太陽はどちらの側から欠け始めますか？	"[""右側（西側）"", ""左側（東側）"", ""上側（北側）"", ""下側（南側）""]"	0	右側（西側）	月は太陽の前を西から東（右方向）へ動くため、太陽の右側から重なっていきます。	normal
sci	SC10	天体	日食のとき、太陽の前を横切る月はどの方位からどの方位へ動きますか？	"[""西から東"", ""東から西"", ""北から南"", ""南から北""]"	0	西から東	月は公転によって西から東へ動くため、太陽の右側から入り、右側から抜けていきます。	hard
sci	SC10	天体	皆既月食のとき、月は真っ暗にならずにどのような色に見えますか？	"[""赤黒い色（赤銅色）"", ""青白い色"", ""黄金色"", ""灰色""]"	0	赤黒い色（赤銅色）	地球の大気で屈折したわずかな赤い光が月に届くため、赤黒く見えます。	normal
sci	SC10	天体	皆既月食中に月が赤黒く見えるのは、太陽の光の何という色が地球の大気で屈折して届くからですか？	"[""赤い光"", ""青い光"", ""緑の光"", ""紫の光""]"	0	赤い光	夕日が赤いのと同じ原理で、波長の長い赤い光だけが地球の大気を通り抜けて月に届きます。	hard
sci	SC10	天体	太陽系の惑星の中で、平均密度が最も小さく、水に浮くほど軽い惑星は何ですか？	"[""土星"", ""木星"", ""天王星"", ""海王星""]"	0	土星	土星の密度は約0.7g/cm³で、水の1.0g/cm³よりも小さいため水に浮く計算になります。	normal
sci	SC10	天体	土星の密度が非常に小さい理由として、土星が主に何でできているからですか？	"[""水素やヘリウム"", ""岩石や金属"", ""氷と岩石"", ""二酸化炭素""]"	0	水素やヘリウム	土星は巨大ガス惑星であり、空気のように軽い水素やヘリウムが主成分です。	normal
sci	SC10	天体	日の出直前の東の空に見える金星のことを、特に何と呼びますか？	"[""明けの明星"", ""宵の明星"", ""一番星"", ""ほうき星""]"	0	明けの明星	明け方に見える金星を「明けの明星」、夕方に見える金星を「宵の明星」と呼びます。	easy
sci	SC10	天体	夕方の西の空に輝いて見える金星の呼び名として正しいものはどれですか？	"[""宵の明星"", ""明けの明星"", ""北極星"", ""シリウス""]"	0	宵の明星	金星は内惑星なので、夕方の西の空か、明け方の東の空にしか見えません。	easy
sci	SC10	天体	太陽系の中で最も大きな直径を持つ惑星は何ですか？	"[""木星"", ""土星"", ""海王星"", ""地球""]"	0	木星	木星は太陽系最大の惑星で、直径は地球の約11倍もあります。	easy
sci	SC10	天体	木星の直径は、地球の直径の約何倍ですか？	"[""約11倍"", ""約4倍"", ""約50倍"", ""約109倍""]"	0	約11倍	木星は地球の約11倍、太陽は地球の約109倍の直径を持っています。	normal
sci	SC10	天体	夕方の午後6時ごろ、三日月はどの方角の空に見えますか？	"[""西の空（低い位置）"", ""南の空（高い位置）"", ""東の空（低い位置）"", ""北の空""]"	0	西の空（低い位置）	三日月は午後8時ごろに沈むため、夕方の午後6時には西の低い空に見えます。	normal
sci	SC10	天体	三日月が西の地平線に沈むのは、だいたい何時ごろですか？	"[""午後8時ごろ"", ""午後4時ごろ"", ""深夜0時ごろ"", ""午前8時ごろ""]"	0	午後8時ごろ	三日月は午前8時ごろに昇り、午後2時ごろに南中し、午後8時ごろに沈みます。	hard
sci	SC10	天体	おとめ座の1等星で、表面温度が高く青白く光る星の名前は何ですか？	"[""スピカ"", ""アルクトゥルス"", ""アンタレス"", ""ベガ""]"	0	スピカ	スピカは春の大三角の一つで、青白く輝く美しい星です。	normal
sci	SC10	天体	スピカとおなじく春の大三角を構成する「アルクトゥルス」は何色の星ですか？	"[""橙色（オレンジ）"", ""青白色"", ""白色"", ""赤色""]"	0	橙色（オレンジ）	スピカは青白色ですが、うしかい座のアルクトゥルスは橙色に見えるのが特徴です。	hard
sci	SC10	天体	「夏の大三角」を構成する3つの1等星の正しい組み合わせはどれですか？	"[""デネブ・アルタイル・ベガ"", ""スピカ・レグルス・デネブ"", ""ベテルギウス・シリウス・プロキオン"", ""リゲル・カノープス・ベガ""]"	0	デネブ・アルタイル・ベガ	はくちょう座のデネブ、わし座のアルタイル、こと座のベガの3つです。	easy
sci	SC10	天体	夏の大三角の一つ「デネブ」は何座の星ですか？	"[""はくちょう座"", ""わし座"", ""こと座"", ""さそり座""]"	0	はくちょう座	デネブは「はくちょうのしっぽ」という意味の名前を持つ1等星です。	normal
sci	SC10	天体	夏の大三角を構成する「ベガ」と「アルタイル」は、七夕の伝説でそれぞれ何と呼ばれますか？	"[""織姫星と彦星"", ""彦星と織姫星"", ""明けの明星と宵の明星"", ""太陽と月""]"	0	織姫星と彦星	こと座のベガが織姫星、わし座のアルタイルが彦星（わし座）です。	easy
sci	SC10	天体	夏の南の空に低く見える、さそり座の心臓部分にある赤い1等星は何ですか？	"[""アンタレス"", ""ベテルギウス"", ""リゲル"", ""アルデバラン""]"	0	アンタレス	アンタレスは表面温度が低いため、赤く大きく輝いて見えます。	easy
sci	SC10	天体	「火星の敵（アンチ・アレス）」という言葉が名前の由来になった赤い星は何ですか？	"[""アンタレス"", ""シリウス"", ""スピカ"", ""デネブ""]"	0	アンタレス	火星（アレス）と同じように赤く見えることから、競い合うものという意味で名付けられました。	normal
sci	SC10	天体	太陽を除いて、地球から見て全天で最も明るく見える恒星は何ですか？	"[""シリウス"", ""ベガ"", ""カノープス"", ""北極星""]"	0	シリウス	おおいぬ座のシリウスは、-1.46等級という圧倒的な明るさを誇ります。	easy
sci	SC10	天体	冬の大三角の一つである「シリウス」は何座の星ですか？	"[""おおいぬ座"", ""こいぬ座"", ""オリオン座"", ""おうし座""]"	0	おおいぬ座	シリウスはおおいぬ座、プロキオンはこいぬ座、ベテルギウスはオリオン座の星です。	normal
sci	SC10	天体	オリオン座の右下の足元に位置する、青白く光る1等星は何ですか？	"[""リゲル"", ""ベテルギウス"", ""シリウス"", ""プロキオン""]"	0	リゲル	オリオン座には2つの1等星があり、足元のリゲルは青白く、肩のベテルギウスは赤色です。	normal
