subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
sci	SC06	燃焼・化学変化	燃焼（ものが燃える）が起こるために必要な「3つの条件」の組み合わせとして正しいものはどれ？	"[""燃えるもの・空気（酸素）・高い温度"", ""燃えるもの・二酸化炭素・高い温度"", ""燃えるもの・空気（酸素）・水"", ""燃えるもの・窒素・高い温度""]"	0	燃えるもの・空気（酸素）・高い温度	燃焼には、①燃えるもの、②酸素（空気）、③発火点以上の高い温度の3つがすべて揃う必要があります。	easy
sci	SC06	燃焼・化学変化	火を消すためには、燃焼の3条件のうちいくつを取り除けばよい？	"[""1つ"", ""2つ"", ""3つすべて"", ""取り除く必要はない""]"	0	1つ	燃焼の3条件（燃えるもの・酸素・温度）のうち、どれか1つでも取り除けば火は消えます。これを消火といいます。	easy
sci	SC06	燃焼・化学変化	酸素が不足している状態で燃焼が起こり、すすや有毒な一酸化炭素が発生することを何という？	"[""完全燃焼"", ""不完全燃焼"", ""還元反応"", ""蒸発燃焼""]"	1	不完全燃焼	酸素が十分にないとき、炭素が燃えきらずに「すす」や「一酸化炭素」が出る不完全燃焼が起こります。	easy
sci	SC06	燃焼・化学変化	不完全燃焼が起きたときに発生する、人体に有毒な気体は何？	"[""二酸化炭素"", ""酸素"", ""一酸化炭素"", ""窒素""]"	2	一酸化炭素	酸素不足で不完全燃焼が起こると、無色・無臭で非常に毒性が強い「一酸化炭素」が発生するため危険です。	normal
sci	SC06	燃焼・化学変化	ガスバーナーで、炎の中に空気を入れて「青色の炎」にするために操作するねじはどれ？	"[""下のガス調節ねじ"", ""上の空気調節ねじ"", ""元栓のねじ"", ""横の固定ねじ""]"	1	上の空気調節ねじ	ガスバーナーには2つのねじがあり、上が「空気調節ねじ」、下が「ガス調節ねじ」です。	easy
sci	SC06	燃焼・化学変化	ガスバーナーの調節ねじを「開ける」とき、上から見てどの方向に回せばよい？	"[""時計回り（右）"", ""反時計回り（左）"", ""どちらでもよい"", ""押し込む""]"	1	反時計回り（左）	ガスバーナーや水道の蛇口と同じように、ねじは反時計回り（左）に回すと開き、時計回りに回すと閉まります。	normal
sci	SC06	燃焼・化学変化	ガスバーナーの使い方の手順で、マッチの火を近づけたあと、最初に開けるのはどのねじ？	"[""空気調節ねじ"", ""ガス調節ねじ"", ""両方のねじを同時に"", ""ねじは開けない""]"	1	ガス調節ねじ	まずガス調節ねじを開いて点火し、そのあとに空気調節ねじを操作して炎の色を青く調節します。	normal
sci	SC06	燃焼・化学変化	メタンやプロパンなどのガスが「完全燃焼」したとき、発生する2種類の物質は何？	"[""二酸化炭素と水"", ""一酸化炭素と水"", ""二酸化炭素と酸素"", ""水素と酸素""]"	0	二酸化炭素と水	燃料ガスに含まれる炭素と水素が酸素と結びつき、二酸化炭素と水（水蒸気）が発生します。	normal
sci	SC06	燃焼・化学変化	メタンガスが完全燃焼するとき、メタンと酸素の「体積比」はいくらになる？	"[""1：1"", ""2：1"", ""1：2"", ""3：1""]"	2	1：2	メタン1に対して酸素2の割合で反応します。ちなみに、水素と酸素が反応して水ができるときは2：1です。	hard
sci	SC06	燃焼・化学変化	「燃える氷」とも呼ばれ、氷の中にメタンが閉じ込められた次世代の燃料資源は何？	"[""ドライアイス"", ""メタンハイドレート"", ""シェールガス"", ""液化天然ガス""]"	1	メタンハイドレート	メタンハイドレートは、低温・高圧の環境でメタン分子が水の分子に囲まれた、氷状の固形物質です。	normal
sci	SC06	燃焼・化学変化	ろうそくの炎の中で、最も温度が高い部分はどこ？	"[""外炎（がいえん）"", ""内炎（ないえん）"", ""炎心（えんしん）"", ""芯（しん）""]"	0	外炎（がいえん）	外炎は最も外側にあり、まわりの空気（酸素）とよく触れて完全燃焼しているため、最も温度が高くなります。	easy
sci	SC06	燃焼・化学変化	ろうそくの炎の中で、不完全燃焼による「すす」が光るため、最も明るく見える部分はどこ？	"[""外炎"", ""内炎"", ""炎心"", ""芯""]"	1	内炎	内炎では酸素が少し足りず不完全燃焼が起きます。そのときできた熱い「すす」の粒が光るため、最も明るく見えます。	easy
sci	SC06	燃焼・化学変化	ろうそくの炎の中で、最も温度が低く、蒸発した「気体のろう」が集まっている部分はどこ？	"[""外炎"", ""内炎"", ""炎心"", ""芯""]"	2	炎心	炎心は炎の最も内側で酸素が届かないため、燃焼が起こっておらず温度が最も低くなっています。	normal
sci	SC06	燃焼・化学変化	ろうそくが燃えるとき、物質の状態（姿）はどのように変化していく？	"[""液体→固体→気体"", ""固体→気体→液体"", ""固体→液体→気体"", ""気体→液体→固体""]"	2	固体→液体→気体	熱で固体のろうが溶けて「液体」になり、芯をのぼってさらに熱せられ「気体」となってから燃えます。	normal
sci	SC06	燃焼・化学変化	燃焼によって温められた空気が軽くなり、上の方へ移動する現象を何という？	"[""下降気流"", ""上昇気流"", ""偏西風"", ""乱気流""]"	1	上昇気流	火のまわりの空気は熱せられて上昇します。この上昇気流によって、下から酸素を含んだ新しい空気が供給されます。	easy
sci	SC06	燃焼・化学変化	銅を加熱して完全に酸化させたとき、反応する「銅」とできた「酸化銅」の重さの比はどうなる？	"[""4：1"", ""4：5"", ""3：2"", ""3：5""]"	1	4：5	銅と酸素が結びつく比は4：1です。したがって、できた酸化銅の重さは 4+1=5 となり、比は4：5になります。	normal
sci	SC06	燃焼・化学変化	マグネシウムを燃焼させたとき、反応する「マグネシウム」と「酸素」の重さの比はどうなる？	"[""4：1"", ""3：2"", ""3：5"", ""1：1""]"	1	3：2	マグネシウムと酸素が結びつく重さの比は、常に3：2という一定の割合になります。	normal
sci	SC06	燃焼・化学変化	マグネシウムを燃焼させてできた「酸化マグネシウム」と、元の「マグネシウム」の重さの比はどうなる？	"[""5：3"", ""3：5"", ""2：3"", ""4：5""]"	0	5：3	マグネシウム3に対して酸素2が結びつくので、酸化マグネシウムは5になります。問題の順序（酸化物：元）に注意すると5：3です。	hard
sci	SC06	燃焼・化学変化	木炭（炭素）30gを完全に燃焼させたとき、発生する二酸化炭素の重さは何g？	"[""30g"", ""80g"", ""110g"", ""140g""]"	2	110g	炭素と二酸化炭素の重さの比は3：11です。炭素30gなら、その10倍の110gの二酸化炭素が発生します。	hard
sci	SC06	燃焼・化学変化	物質が酸素と結びつく化学反応のことを何という？	"[""還元"", ""酸化"", ""分解"", ""溶解""]"	1	酸化	酸素と結びつく反応を酸化といいます。激しく光や熱を出すのが「燃焼」、ゆっくり進むのが「さび」です。	easy
sci	SC06	燃焼・化学変化	酸化物（酸素と結びついた物質）から酸素を取り除き、元の物質に戻す反応を何という？	"[""酸化"", ""還元"", ""蒸留"", ""中和""]"	1	還元	酸化物から酸素を奪う反応を還元といいます。例えば酸化銅を炭素と一緒に熱すると、酸素が奪われて銅に戻ります。	normal
sci	SC06	燃焼・化学変化	銅を空気中で十分に加熱してできた「酸化銅」の色は何色？	"[""赤褐色"", ""白色"", ""黒色"", ""黄色""]"	2	黒色	元の銅は赤褐色ですが、酸素と結びついて酸化銅になると黒色に変化します。	normal
sci	SC06	燃焼・化学変化	マグネシウムを燃焼させてできた「酸化マグネシウム」の色は何色？	"[""黒色"", ""白色"", ""銀色"", ""青色""]"	1	白色	マグネシウムは強い光を出して激しく燃えたあと、白色の粉末（酸化マグネシウム）になります。	normal
sci	SC06	燃焼・化学変化	銅粉16gを加熱したところ、反応が途中で止まり、全体の重さが18gになった。このとき反応した銅は何g？	"[""2g"", ""4g"", ""8g"", ""16g""]"	2	8g	増えた2gは酸素の重さです。銅：酸素＝4：1なので、反応した銅は酸素2gの4倍である8gとなります。	hard
sci	SC06	燃焼・化学変化	酸化銅と炭素の粉末を混ぜて加熱したとき、試験管の中に残る物質は何？	"[""銅"", ""マグネシウム"", ""炭素"", ""酸化マグネシウム""]"	0	銅	酸化銅が炭素によって還元され、酸素が奪われることで、もとの物質である「銅」が残ります。	normal
