subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
soc	SO01	日本地理（国土・自然）	夏は南東の季節風で雨が多く、冬は乾燥した晴天が多い日本の気候区分は何？	"[""太平洋側の気候"", ""日本海側の気候"", ""瀬戸内の気候"", ""中央高地の気候""]"	0	太平洋側の気候	夏は海からの湿った風で雨が降り、冬は山脈で湿気が遮られるため乾燥するのが特徴です。	easy
soc	SO01	日本地理（国土・自然）	冬に関東地方などで吹く、冷たく乾燥した北西の風を何と呼ぶ？	"[""からっ風"", ""やませ"", ""季節風"", ""フェーン""]"	0	からっ風	太平洋側の気候では、冬に山を越えてきた乾燥した強い風「からっ風」が吹くことがあります。	normal
soc	SO01	日本地理（国土・自然）	冬にシベリアからの季節風の影響で雪や雨が多くなる気候区分は？	"[""日本海側の気候"", ""太平洋側の気候"", ""沖縄の気候"", ""北海道の気候""]"	0	日本海側の気候	北西の季節風が日本海で水分を蓄え、山地にぶつかることで冬に多くの雪を降らせます。	easy
soc	SO01	日本地理（国土・自然）	日本海側の気候において、夏は太平洋側と比べてどのような天候になりやすい？	"[""乾燥した晴天"", ""毎日雨が降る"", ""常に霧が発生する"", ""台風が上陸し続ける""]"	0	乾燥した晴天	日本海側では、冬とは逆に夏は雨が少なく、乾燥して晴れる日が多いのが特徴です。	normal
soc	SO01	日本地理（国土・自然）	内陸部に位置し、夏と冬、あるいは昼と夜の気温差が非常に大きい気候区分は？	"[""中央高地の気候"", ""瀬戸内の気候"", ""太平洋側の気候"", ""日本海側の気候""]"	0	中央高地の気候	海から離れているため、気温の変化が激しい「内陸性気候」の特徴を持っています。	normal
soc	SO01	日本地理（国土・自然）	中央高地の気候の別名として正しいものはどれ？	"[""内陸性気候"", ""海洋性気候"", ""熱帯気候"", ""地中海性気候""]"	0	内陸性気候	陸地に囲まれて海の影響を受けにくいため、気温の年較差や日較差が大きくなります。	normal
soc	SO01	日本地理（国土・自然）	中国山地と四国山地に挟まれ、年間を通して雨が少なく温暖な気候区分は？	"[""瀬戸内の気候"", ""中央高地の気候"", ""日本海側の気候"", ""太平洋側の気候""]"	0	瀬戸内の気候	二つの山地が季節風をさえぎるため、一年中雨が少なく穏やかな天候が続きます。	easy
soc	SO01	日本地理（国土・自然）	香川県の「満濃池」のように、雨の少ない地域で農業用水を確保するために作られたものは？	"[""ため池"", ""ダム"", ""水路"", ""掘割""]"	0	ため池	瀬戸内の気候では水不足になりやすいため、古くから多くのため池が作られてきました。	normal
soc	SO01	日本地理（国土・自然）	日本の太平洋側を北上する、世界最大級の「暖流」の名前は？	"[""日本海流（黒潮）"", ""千島海流（親潮）"", ""対馬海流"", ""リマン海流""]"	0	日本海流（黒潮）	フィリピン沖から北上する暖かい海流で、色が黒っぽく見えるため黒潮とも呼ばれます。	easy
soc	SO01	日本地理（国土・自然）	日本海流（黒潮）が運んでくる、代表的な暖流系の魚はどれ？	"[""カツオ"", ""サケ"", ""タラ"", ""ニシン""]"	0	カツオ	黒潮は暖かい海を好むカツオやマグロなどの魚を日本近海に運んできます。	normal
soc	SO01	日本地理（国土・自然）	千島列島に沿って太平洋側を南下する、プランクトンが豊富な「寒流」は？	"[""千島海流（親潮）"", ""日本海流（黒潮）"", ""対馬海流"", ""黒潮""]"	0	千島海流（親潮）	北から来る冷たい海流で、魚を育てる力が強いことから「親潮」と呼ばれます。	easy
soc	SO01	日本地理（国土・自然）	千島海流（親潮）に多く含まれ、魚のえさとなるものは何？	"[""プランクトン"", ""サンゴ"", ""海藻"", ""マングローブ""]"	0	プランクトン	親潮は栄養分やプランクトンが非常に豊富で、サケやマスなどの好漁場を作ります。	normal
soc	SO01	日本地理（国土・自然）	暖流と寒流がぶつかり合い、絶好の漁場となっている場所を何と呼ぶ？	"[""潮目（潮境）"", ""大陸棚"", ""海溝"", ""カルデラ""]"	0	潮目（潮境）	異なる性質の海流が混ざり、プランクトンが増えるため多くの魚が集まります。	easy
soc	SO01	日本地理（国土・自然）	日本近海で「潮目」が見られる、世界三大漁場の一つとして有名な海域は？	"[""三陸沖"", ""能登半島沖"", ""房総半島沖"", ""駿河湾""]"	0	三陸沖	東北地方の三陸沖では、黒潮と親潮がぶつかり、非常に豊かな漁場となっています。	normal
soc	SO01	日本地理（国土・自然）	初夏から夏に東北地方の太平洋側に吹く、冷たく湿った北東の風を何という？	"[""やませ"", ""からっ風"", ""季節風"", ""貿易風""]"	0	やませ	オホーツク海高気圧から吹き出し、気温が上がらない「冷害」の原因となります。	normal
soc	SO01	日本地理（国土・自然）	「やませ」が長期間吹くことで、稲の成長が妨げられる災害を何という？	"[""冷害"", ""干害"", ""塩害"", ""震害""]"	0	冷害	冷たい風によって気温が上がらず、農作物の収穫が大きく減ってしまう現象です。	normal
soc	SO01	日本地理（国土・自然）	湿った空気が山を越えて、反対側に乾燥した高温の風を吹かせる現象は？	"[""フェーン現象"", ""ヒートアイランド現象"", ""エルニーニョ現象"", ""上昇気流""]"	0	フェーン現象	山を越える際に水分を失い、斜面を下る時に気温が急上昇する現象です。	normal
soc	SO01	日本地理（国土・自然）	フェーン現象が起きると、風下側の地域ではどのような危険が高まる？	"[""火災の拡大"", ""大雪"", ""洪水"", ""高潮""]"	0	火災の拡大	空気が非常に乾燥し、気温も高くなるため、火災が起きると広がりやすくなります。	hard
soc	SO01	日本地理（国土・自然）	都市部の気温が、アスファルトや排熱の影響で周辺より高くなる現象は？	"[""ヒートアイランド現象"", ""フェーン現象"", ""地球温暖化"", ""温室効果""]"	0	ヒートアイランド現象	都市が周囲の地域に比べて、まるで「熱い島」のようになる現象です。	easy
soc	SO01	日本地理（国土・自然）	ヒートアイランド現象の原因として、あてはまらないものはどれ？	"[""森林面積の増加"", ""エアコンの室外機からの排熱"", ""アスファルトによる蓄熱"", ""高層ビルによる風通しの悪化""]"	0	森林面積の増加	森林は気温を下げる効果があるため、減少することが現象の原因となります。	normal
soc	SO01	日本地理（国土・自然）	「日本アルプス」に含まれない山脈はどれ？	"[""奥羽山脈"", ""飛騨山脈"", ""木曽山脈"", ""赤石山脈""]"	0	奥羽山脈	日本アルプスは北から飛騨（北）、木曽（中央）、赤石（南）の3つを指します。	normal
soc	SO01	日本地理（国土・自然）	日本アルプスのうち、「南アルプス」と呼ばれている山脈は？	"[""赤石山脈"", ""飛騨山脈"", ""木曽山脈"", ""越後山脈""]"	0	赤石山脈	北から順に、飛騨（北）、木曽（中央）、赤石（南）と覚えるのが基本です。	hard
soc	SO01	日本地理（国土・自然）	日本列島を東西に分ける大きな溝（大地溝帯）のことを何という？	"[""フォッサマグナ"", ""シラス台地"", ""カルデラ"", ""リアス海岸""]"	0	フォッサマグナ	ナウマンによって発見された、日本列島の成り立ちに関わる巨大な溝のことです。	normal
soc	SO01	日本地理（国土・自然）	フォッサマグナの西の境界線となっている構造線の名前は？	"[""糸魚川・静岡構造線"", ""中央構造線"", ""棚倉構造線"", ""柏崎・千葉構造線""]"	0	糸魚川・静岡構造線	新潟県の糸魚川市と静岡県の静岡市を結ぶ線が、フォッサマグナの西の端です。	hard
soc	SO01	日本地理（国土・自然）	噴火によって火山の中心部が陥没してできた、大きなくぼ地を何という？	"[""カルデラ"", ""クレーター"", ""扇状地"", ""三角州""]"	0	カルデラ	熊本県の阿蘇山のように、中に街や鉄道があるほど巨大なものもあります。	easy
soc	SO01	日本地理（国土・自然）	世界最大級のカルデラを持ち、その内部に草原や集落が広がっている山は？	"[""阿蘇山"", ""富士山"", ""桜島"", ""浅間山""]"	0	阿蘇山	阿蘇山のカルデラは非常に大きく、多くの人々がその中で生活しています。	normal
soc	SO01	日本地理（国土・自然）	日本で最も長い（全長が長い）河川はどれ？	"[""信濃川"", ""利根川"", ""石狩川"", ""淀川""]"	0	信濃川	信濃川は全長367kmで日本一。長野県では「千曲川」と呼ばれています。	easy
soc	SO01	日本地理（国土・自然）	信濃川の下流に広がる、日本有数の穀倉地帯である平野は？	"[""越後平野"", ""石狩平野"", ""関東平野"", ""濃尾平野""]"	0	越後平野	新潟県に位置する越後平野は、信濃川が運んだ土砂によってできた広大な平野です。	normal
soc	SO01	日本地理（国土・自然）	日本で最も流域面積（雨が集まる範囲）が広い河川はどれ？	"[""利根川"", ""信濃川"", ""最上川"", ""四万十川""]"	0	利根川	関東地方を流れる利根川は、支流が多く流域面積が日本で最も広い川です。	easy
soc	SO01	日本地理（国土・自然）	利根川はその力強い流れから、何という愛称で呼ばれている？	"[""坂東太郎"", ""筑紫次郎"", ""四国三郎"", ""信濃太郎""]"	0	坂東太郎	関東（坂東）を流れる一番大きな川という意味で「坂東太郎」と呼ばれます。	hard
soc	SO01	日本地理（国土・自然）	川が山地から平地に出るところに土砂が堆積してできた「扇形」の地形は？	"[""扇状地"", ""三角州"", ""大陸棚"", ""砂丘""]"	0	扇状地	山の出口で流れがゆるやかになり、砂利や砂が扇状に積もってできます。	easy
soc	SO01	日本地理（国土・自然）	扇状地は水はけが良すぎるため、どのような土地利用に向いている？	"[""果樹園"", ""水田"", ""牧草地"", ""マングローブ林""]"	0	果樹園	水が地下に染み込みやすいため水田には不向きですが、果樹園や畑に適しています。	normal
soc	SO01	日本地理（国土・自然）	川の河口付近に細かい泥や砂が堆積してできた、平坦な低地を何という？	"[""三角州（デルタ）"", ""扇状地"", ""カルデラ"", ""潮目""]"	0	三角州（デルタ）	河口で流れが止まり、運んできた細かい土砂が積もってできた地形です。	easy
soc	SO01	日本地理（国土・自然）	三角州は水が得やすく平坦なため、古くから何に利用されてきた？	"[""水田"", ""スキー場"", ""大規模な果樹園"", ""放牧地""]"	0	水田	水が豊富で平らなため水田に適していますが、洪水には注意が必要です。	normal
soc	SO01	日本地理（国土・自然）	複雑に入り組んだ湾や岬が連続する、沈水などによってできた海岸地形は？	"[""リアス海岸"", ""砂浜海岸"", ""大陸棚"", ""干拓地""]"	0	リアス海岸	三陸海岸や若狭湾などが代表例。複雑な海岸線は養殖業に適しています。	easy
soc	SO01	日本地理（国土・自然）	リアス海岸で注意すべき自然災害は？（湾の奥で波が高くなるもの）	"[""津波"", ""高潮"", ""土砂崩れ"", ""竜巻""]"	0	津波	複雑な入り江の形によって、地震の際に津波の高さが増幅されやすいため危険です。	normal
soc	SO01	日本地理（国土・自然）	海岸から続く、水深200m程度までの浅く傾斜のゆるやかな海底は？	"[""大陸棚"", ""海溝"", ""海嶺"", ""潮目""]"	0	大陸棚	日光が届きやすく、プランクトンが豊富なため、絶好の漁場となります。	normal
soc	SO01	日本地理（国土・自然）	大陸棚が魚介類の好漁場となる最大の理由は？	"[""日光が届きプランクトンが育つから"", ""水温が非常に高いから"", ""水圧が非常に高いから"", ""波が全くないから""]"	0	日光が届きプランクトンが育つから	浅いため太陽の光が海底近くまで届き、魚のえさとなるプランクトンが多く発生します。	normal
soc	SO01	日本地理（国土・自然）	浅い海や湖を堤防で囲い、中の水を抜いて新しい陸地を作ることを何という？	"[""干拓"", ""埋め立て"", ""開墾"", ""造成""]"	0	干拓	土砂を積む「埋め立て」とは違い、もともとある場所から水を抜く方法です。	normal
soc	SO01	日本地理（国土・自然）	かつて日本で2番目に大きな湖だったが、大規模な干拓で農地になった場所は？	"[""八郎潟"", ""琵琶湖"", ""霞ヶ浦"", ""中海""]"	0	八郎潟	秋田県の八郎潟は、戦後の大規模な干拓事業によって大潟村という農地になりました。	hard
soc	SO01	日本地理（国土・自然）	地図で使われる、北・東・南・西の4方位にその中間を加えた合計いくつの方向で表す方法が一般的？	"[""4方位"",""8方位"",""12方位"",""16方位""]"	1	8方位	基本の4方位に、北東・南東・南西・北西を加えた「8方位」がよく使われます。	easy
soc	SO01	日本地理（国土・自然）	地図に特に方位の記号がない場合、地図の上側はどの方位を示している？	"[""東"",""西"",""南"",""北""]"	3	北	地図の約束事として、特に指定がない場合は上が「北」を表します。	easy
soc	SO01	日本地理（国土・自然）	「2万5000分の1」の地形図で、細い実線で描かれる「主曲線（等高線）」は何メートルおきに引かれている？	"[""5mおき"",""10mおき"",""20mおき"",""50mおき""]"	1	10mおき	2万5000分の1の地形図では、10mごとに主曲線が引かれています。	normal
soc	SO01	日本地理（国土・自然）	「2万5000分の1」の地形図で、50mおきに引かれている太い線の名前は何？	"[""主曲線"",""計曲線"",""補助曲線"",""等圧線""]"	1	計曲線	5本ごとの50mおきに引かれる太い線を「計曲線」と呼び、高さを読み取りやすくしています。	normal
soc	SO01	日本地理（国土・自然）	「5万分の1」の地形図において、主曲線（細い等高線）は何メートルおきに引かれている？	"[""10mおき"",""20mおき"",""50mおき"",""100mおき""]"	1	20mおき	5万分の1の地形図は、2万5000分の1よりも範囲が広いため、等高線は20mおきになります。	normal
soc	SO01	日本地理（国土・自然）	「5万分の1」の地形図で、高さを読み取りやすくするための太い線（計曲線）は何メートルおきに引かれている？	"[""50mおき"",""100mおき"",""200mおき"",""500mおき""]"	1	100mおき	主曲線（20m）の5本ごと、つまり100mおきに太い線が引かれます。	normal
