subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
jp	JP08	知識・文学史	漢字の成り立ちのうち、「月」や「山」のように物の形をかたどって作られた文字を何という？	"[""象形文字"", ""指事文字"", ""会意文字"", ""形声文字""]"	0	象形文字	物の形をスケッチするようにして生まれた文字を「象形文字」と呼びます。	easy
jp	JP08	知識・文学史	漢字の成り立ちの分類である「象形文字」にあてはまるものはどれ？	"[""馬"", ""信"", ""本"", ""銅""]"	0	馬	「馬」は、馬の形を簡略化して作られた象形文字です。「信」は会意、「本」は指事、「銅」は形声文字です。	normal
jp	JP08	知識・文学史	意味を表す部分と音（読み）を表す部分を組み合わせて作られた、漢字全体の約8割を占める分類は何？	"[""形声文字"", ""会意文字"", ""象形文字"", ""指事文字""]"	0	形声文字	「形」が意味、「声」が音を表します。例えば「悲」は「心（意味）」と「非（音）」の組み合わせです。	easy
jp	JP08	知識・文学史	漢字の「形声文字」の説明として正しいものはどれ？	"[""意味の部分と音の部分が合体したもの"", ""物の形を絵のように描いたもの"", ""二つの漢字を合わせて新しい意味にしたもの"", ""点や線で抽象的な概念を示したもの""]"	0	意味の部分と音の部分が合体したもの	形声文字は、読み方のヒントになる部分が含まれているのが特徴です。	normal
jp	JP08	知識・文学史	論説文などで、物事を「善と悪」「西洋と東洋」のように二つの対立する概念に分けて考える手法を何という？	"[""二元論"", ""一元論"", ""決定論"", ""懐疑論""]"	0	二元論	複雑な問題をあえて二つに分けることで、主張を分かりやすく伝える手法です。	normal
jp	JP08	知識・文学史	「複雑な事象を二つの対立する枠組みで単純化して説明する」という、論説文によく見られる構造の名称は？	"[""二元論"", ""三権分立"", ""弁証法"", ""パラドックス""]"	0	二元論	「AかBか」という対立軸を作ることで、筆者の考えを強調しやすくなります。	hard
jp	JP08	知識・文学史	物事を理性的に考え、論理や効率を重視する考え方のことを何という？	"[""合理主義"", ""楽観主義"", ""神秘主義"", ""利己主義""]"	0	合理主義	近代科学の発展を支えた考え方ですが、論説文では「効率ばかり求める」と批判されることもあります。	normal
jp	JP08	知識・文字史	論説文において、「合理主義」が批判的に語られる際の理由として多いものはどれ？	"[""非合理な伝統や情緒を排除したから"", ""科学的な根拠を無視したから"", ""個人の自由を尊重しすぎたから"", ""経済的な利益を度外視したから""]"	0	非合理な伝統や情緒を排除したから	合理主義は効率を重んじるあまり、目に見えない文化や伝統を切り捨ててきたという文脈で語られます。	hard
jp	JP08	知識・文学史	自由な競争によって利益を追求し、社会を豊かにしようとする経済体制の名称は？	"[""資本主義"", ""社会主義"", ""封建主義"", ""全体主義""]"	0	資本主義	個人の自由な経済活動を認めますが、現代では環境問題や格差などの課題も指摘されています。	normal
jp	JP08	知識・文学史	資本主義が論説文で「環境問題に対応しにくい」と批判される主な理由は？	"[""目先の利益を優先しがちだから"", ""競争が全く行われないから"", ""政府がすべての経済を管理するから"", ""科学技術が発展しないから""]"	0	目先の利益を優先しがちだから	自由競争による利益追求が、長期的な環境保護よりも短期的な儲けを優先させてしまうというジレンマがあります。	hard
jp	JP08	知識・文学史	周囲と同じ行動をとるよう、少数意見の人に無言で強いる圧力を何という？	"[""同調圧力"", ""権威主義"", ""集団心理"", ""自己検閲""]"	0	同調圧力	「空気を読め」という風潮が、個人の自由や多様な意見を奪うことを指します。	normal
jp	JP08	知識・文学史	「同調圧力」の具体例として、論説文で取り上げられやすい現象はどれ？	"[""自粛警察"", ""ボランティア活動"", ""三権分立"", ""メディアリテラシー""]"	0	自粛警察	周囲と違う行動をとる人を過剰に監視・非難する「自粛警察」は、同調圧力の象徴的な例です。	hard
jp	JP08	知識・文学史	自分自身では気づいていない「無意識の思い込みや偏見」を指すカタカナ用語は？	"[""アンコンシャス・バイアス"", ""メディアリテラシー"", ""アイデンティティ"", ""ジェンダーギャップ""]"	0	アンコンシャス・バイアス	「母親はこうあるべきだ」といった、無意識のうちに持っている偏見のことです。	hard
jp	JP08	知識・文学史	「アンコンシャス・バイアス」が特に注目されている、現代社会の重要なテーマは？	"[""ジェンダー平等（SDGs）"", ""キャッシュレス化"", ""地産地消"", ""高度経済成長""]"	0	ジェンダー平等（SDGs）	性別による役割分担の思い込みを解消する文脈でよく使われる言葉です。	hard
jp	JP08	知識・文学史	メディアの情報をうのみにせず、正しく理解・判断して活用する能力を何という？	"[""メディアリテラシー"", ""デジタルデバイド"", ""インフルエンサー"", ""ネットマナー""]"	0	メディアリテラシー	情報の真偽を自分で見極め、振り回されない力のことを指します。	easy
jp	JP08	知識・文学史	情報の送り手の意図を読み解き、真偽を判断する「メディアリテラシー」が必要とされる背景は？	"[""偽情報や偏った報道があるため"", ""インターネットが使えなくなるため"", ""情報が少なすぎて困るため"", ""テレビの画質が向上したため""]"	0	偽情報や偏った報道があるため	誰でも発信できる時代だからこそ、情報を批判的に見る目が必要になっています。	normal
jp	JP08	知識・文学史	個人の権利や自由を尊重する考え方で、東洋的な「共同体主義」の対比として使われる用語は？	"[""個人主義"", ""利己主義"", ""全体主義"", ""博愛主義""]"	0	個人主義	近代ヨーロッパで生まれた考えですが、行き過ぎると「自分勝手」と批判されることもあります。	normal
jp	JP08	知識・文学史	論説文において「個人主義」のマイナス面として指摘されやすいのはどれ？	"[""地域のつながりや他者への配慮を欠くこと"", ""個人の自由が完全に奪われること"", ""科学技術の発展を妨げること"", ""国のリーダーシップが強すぎること""]"	0	地域のつながりや他者への配慮を欠くこと	個人の自由を優先しすぎた結果、伝統的な地域の絆が壊れたという文脈で語られます。	hard
jp	JP08	知識・文学史	近代的な「科学・技術」に対し、古くから伝わる価値あるものとして語られる概念は？	"[""伝統"", ""流行"", ""革新"", ""迷信""]"	0	伝統	非効率に見えても、実はその土地の風土に合った知恵が含まれているものとして再評価されます。	easy
jp	JP08	知識・文学史	論説文で「伝統」がポジティブに描かれる際、よく使われる例はどれ？	"[""地震に強い日本の木造建築"", ""最新のAIによる翻訳"", ""大量生産されるプラスチック製品"", ""都会の便利な高層マンション""]"	0	地震に強い日本の木造建築	近代技術では解決できない問題を、昔ながらの知恵（伝統）が解決している例としてよく出ます。	normal
jp	JP08	知識・文学史	カントが提唱した、物事の認識の仕方が180度劇的に変わることを指す表現は？	"[""コペルニクス的転回"", ""ルネサンス"", ""産業革命"", ""パラダイムシフト""]"	0	コペルニクス的転回	天動説から地動説へ変わったほどの、衝撃的な価値観の変化を意味します。	hard
jp	JP08	知識・文学史	「コペルニクス的転回」という言葉の由来となった、天文学上の大きな変化は何？	"[""天動説から地動説への転換"", ""望遠鏡の発明"", ""月面着陸の成功"", ""冥王星の除外""]"	0	天動説から地動説への転換	地球が動いているという逆転の発想から、劇的な変化のたとえとして使われます。	hard
jp	JP08	知識・文学史	見返りを求めずに無償で物を与える行為を指し、同時に「お返し」の義務感を生む概念は？	"[""贈与"", ""売買"", ""貸借"", ""寄付""]"	0	贈与	単なるプレゼントではなく、人間関係や社会の構造を作る重要な行為として論じられます。	hard
jp	JP08	知識・文学史	論説文における「贈与」の残酷な側面として指摘されるのはどんな点？	"[""与える側と、負い目を感じる側の上下関係を作ること"", ""お金を払わずに手に入るため価値が低いこと"", ""誰でも簡単にできるため個性がなくなること"", ""政府がすべての配分を決めてしまうこと""]"	0	与える側と、負い目を感じる側の上下関係を作ること	「もらいっぱなし」は相手に頭が上がらなくなるという、支配の構造を生む可能性があります。	hard
jp	JP08	知識・文学史	子どもが親を選べない状況を、スマホゲームの抽選に例えた現代の用語は？	"[""親ガチャ"", ""課金ゲーム"", ""リセマラ"", ""バグ""]"	0	親ガチャ	家庭環境や格差が個人の努力ではどうしようもないという、あきらめの気持ちを含んだ言葉です。	normal
jp	JP08	知識・文学史	「親ガチャ」という言葉が論説文で取り上げられる際、背景にある社会問題は？	"[""教育格差や貧困の連鎖"", ""スマートフォンの使いすぎ"", ""オンラインゲームの依存"", ""少子高齢化の進行""]"	0	教育格差や貧困の連鎖	生まれた環境によって人生が決まってしまうという、不平等な社会構造への批判として語られます。	normal
jp	JP08	知識・文学史	例外なく、すべてのものに共通してあてはまる性質のことを何という？	"[""普遍性"", ""特殊性"", ""具体性"", ""多様性""]"	0	普遍性	「いつでも、どこでも、誰にでも」通用することを普遍的といいます。	normal
jp	JP08	知識・文学史	「普遍性」の反対の意味を持つ言葉として、最も適切なものはどれ？	"[""特殊性"", ""客観性"", ""妥当性"", ""論理性""]"	0	特殊性	「すべてにあてはまる（普遍）」に対し、「限られたものだけにしかない（特殊）」は対義語です。	hard
