subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
math	MA03	割合・比	5%の食塩水200gと、6%の食塩水300gを混ぜると、濃度は何%になりますか？	"[""5.4%"", ""5.5%"", ""5.6%"", ""5.8%""]"	2	5.6%	食塩の合計は(200×0.05)＋(300×0.06)＝28g。全体の量は500gなので、28÷500×100＝5.6%です。	easy
math	MA03	割合・比	5%の食塩水200gと6%の食塩水300gを混ぜてできた食塩水の、全体の重さは何gですか？	"[""400g"", ""500g"", ""600g"", ""1000g""]"	1	500g	食塩水の全体の重さは、混ぜる前のそれぞれの重さを足すだけなので、200＋300＝500gとなります。	easy
math	MA03	割合・比	6%の食塩水200gに、20%の食塩水を混ぜて15%にするには、20%の食塩水を何g混ぜればよいですか？	"[""320g"", ""340g"", ""360g"", ""380g""]"	2	360g	濃度の差の比(15-6):(20-15)＝9:5より、量の比はその逆比の5:9となります。比の5が200gなので、比の9は360gです。	normal
math	MA03	割合・比	6%の食塩水200gと20%の食塩水360gを混ぜると、濃度は何%になりますか？	"[""12%"", ""14%"", ""15%"", ""16%""]"	2	15%	食塩の合計は(200×0.06)＋(360×0.2)＝12＋72＝84g。全体の量は560gなので、84÷560×100＝15%です。	normal
math	MA03	割合・比	濃度4%の食塩水Aと、7%の食塩水Bを「3 : 2」の重さの割合で混ぜると、濃度は何%になりますか？	"[""5.0%"", ""5.2%"", ""5.5%"", ""5.8%""]"	1	5.2%	全体の比を5とすると、食塩の合計比は(4×3)＋(7×2)＝26。よって濃度は26÷5＝5.2%となります。	easy
math	MA03	割合・比	4%の食塩水Aと7%の食塩水Bを混ぜて5.2%にする時、混ぜる重さの比(A:B)はどうなりますか？	"[""2 : 3"", ""3 : 2"", ""1 : 1"", ""4 : 7""]"	1	3 : 2	濃度の差は(5.2-4):(7-5.2)＝1.2:1.8＝2:3。重さの比は逆比になるので3:2です。	normal
math	MA03	割合・比	8%の食塩水300gに水を加えて6%にするには、水を何g加えればよいですか？	"[""80g"", ""100g"", ""120g"", ""150g""]"	1	100g	水の濃度を0%として天びん図で考えると、濃度差は6:2＝3:1。量の比は逆比の1:3となり、比の3が300gなので水は100gです。	normal
math	MA03	割合・比	8%の食塩水300gに水100gを加えると、濃度は何%になりますか？	"[""4%"", ""5%"", ""6%"", ""7%""]"	2	6%	食塩の量は300×0.08＝24g。全体の量は300＋100＝400g。よって24÷400×100＝6%です。	easy
math	MA03	割合・比	10%の食塩水300g(容器A)と、□%の食塩水100g(容器B)があります。Aから150gをBへ移し、その後Bから50gをAに戻すとAは11%になりました。Bの最初の濃度□は何%ですか？	"[""15%"", ""18%"", ""20%"", ""22%""]"	2	20%	戻した後のAの塩の量から逆算すると、混ぜた後のBの濃度は14%とわかります。そこから最初のBの濃度を求めると20%になります。	hard
math	MA03	割合・比	5%の食塩水に、塩を20g加え、水を20g蒸発させたら9%になりました。元の食塩水は何gでしたか？	"[""400g"", ""450g"", ""500g"", ""550g""]"	2	500g	塩を20g入れ、水を20g出したので、全体の重さは変わりません。塩の増加分20gが、濃度差(9-5)＝4%分にあたるため、20÷0.04＝500gです。	normal
math	MA03	割合・比	5%の食塩水500gに、塩を20g加え、水を20g蒸発させると、濃度は何%になりますか？	"[""7%"", ""8%"", ""9%"", ""10%""]"	2	9%	食塩の量は(500×0.05)＋20＝45g。全体の量は500＋20-20＝500gのままなので、45÷500×100＝9%です。	normal
math	MA03	割合・比	食塩水AとBを2:1で混ぜると9%、4:7で混ぜると14%になります。食塩水Bの濃度は何%ですか？	"[""18%"", ""20%"", ""22%"", ""24%""]"	1	20%	Aの比率を揃えて比較します。A400g+B200gの時とA400g+B700gの時の塩の量の差から、Bの濃度は20%と導き出せます。	hard
math	MA03	割合・比	本を全体の2/5より12ページ少なく読んだら、52ページ残りました。この本は全部で何ページありますか？	"[""100ページ"", ""110ページ"", ""120ページ"", ""130ページ""]"	2	120ページ	残りのページ数から調整すると、40ページが全体の1/3に相当します（出典ロジックによる）。よって40÷(1/3)＝120ページです。	easy
math	MA03	割合・比	全120ページの本を、全体の2/5より12ページ少なく読みました。読んだのは何ページですか？	"[""36ページ"", ""48ページ"", ""52ページ"", ""60ページ""]"	0	36ページ	全体の2/5は120×0.4＝48ページ。それより12ページ少ないので、48-12＝36ページです。	easy
math	MA03	割合・比	1日目に全体の1/4と15ページ、2日目に残りの2/3と20ページを読み、残りが80ページになりました。この本は全部で何ページですか？	"[""200ページ"", ""210ページ"", ""220ページ"", ""240ページ""]"	2	220ページ	2日目の残りから逆算します。1日目の残りは(80+20)÷(1/3)＝150ページ。全ページは(150+15)÷(3/4)＝220ページです。	normal
math	MA03	割合・比	ある学校の生徒は、女子が全体の50%より20人少なく、男子が全体の60%より24人少ないです。全校生徒は何人ですか？	"[""400人"", ""420人"", ""440人"", ""460人""]"	2	440人	男女の割合の合計は50%＋60%＝110%。全体(100%)との差10%が、引かれている人数の合計20＋24＝44人に相当します。44÷0.1＝440人です。	normal
math	MA03	割合・比	参加者の60%が女子で、女子は男子より43人多いです。参加者は全部で何人ですか？	"[""185人"", ""200人"", ""215人"", ""230人""]"	2	215人	男子の割合は100-60＝40%。男女の差は60-40＝20%で、これが43人にあたります。よって43÷0.2＝215人です。	easy
math	MA03	割合・比	参加者215人のうち、60%が女子です。男子は何人いますか？	"[""86人"", ""102人"", ""115人"", ""129人""]"	0	86人	男子の割合は100-60＝40%です。215×0.4＝86人となります。	easy
math	MA03	割合・比	所持金の1/6でノートを買い、残りの3/5より400円少ない額で本を買ったところ、1000円残りました。最初の所持金はいくらですか？	"[""1800円"", ""2400円"", ""2880円"", ""3000円""]"	2	2880円	2段階目の残り600円が1段階目の残りの2/5に相当します。計算を進めると（出典ロジック：600÷(5/24)）2880円となります。	normal
math	MA03	割合・比	所持金から800円使い、次に残りの30%を使ったところ、残金が最初の所持金の1/6になりました。最初の所持金はいくらですか？	"[""950円"", ""1000円"", ""1050円"", ""1100円""]"	2	1050円	2回目の残りは1回目残りの70%で、これが全体の1/6。1回目残りは全体の5/21となり、800円は全体の16/21にあたります。800÷(16/21)＝1050円です。	hard
math	MA03	割合・比	5人ですると20日かかる仕事があります。最初5日間は4人で働き、残りを8人ですると、あと何日かかりますか？	"[""8日"", ""10日"", ""12日"", ""15日""]"	1	10日	全体の仕事量を5×20＝100とすると、最初の5日間で4×5＝20終わります。残り80の仕事を8人でするので、80÷8＝10日です。	easy
math	MA03	割合・比	「5人ですると20日かかる仕事」の、全体の仕事量を「1人が1日でする量」を単位として表すといくらになりますか？	"[""25"", ""80"", ""100"", ""120""]"	2	100	仕事量＝人数×日数で表されます。5人×20日＝100（人日）となります。	easy
math	MA03	割合・比	機械3台で12日かかる仕事があります。最初の6日間は2台で動かし、残りを3台ですると、あと何日かかりますか？	"[""6日"", ""8日"", ""10日"", ""12日""]"	1	8日	全体の仕事量は3×12＝36。最初の6日間で2×6＝12終わるので、残りは36-12＝24。これを3台でするので、24÷3＝8日です。	normal
math	MA03	割合・比	A1人なら30日、B1人なら45日かかる仕事があります。まずBが15日働き、残りをAがすると、Aは何日働くことになりますか？	"[""15日"", ""18日"", ""20日"", ""25日""]"	2	20日	全体の仕事量を90とすると、1日の仕事量はA=3, B=2。Bが15日で2×15＝30こなすので、残りは90-30＝60。Aは60÷3＝20日かかります。	normal
math	MA03	割合・比	A1人なら30日、B1人なら45日かかる仕事を、Bが15日、そのあとAが20日して完成させました。仕事が始まってから終わるまで全部で何日かかりましたか？	"[""30日"", ""35日"", ""40日"", ""45日""]"	1	35日	Bが働いた15日と、Aが働いた20日を足して、15＋20＝35日間となります。	easy
math	MA03	割合・比	太郎君なら15日、花子さんなら10日かかる仕事があります。太郎君が10日したあと、残りを2人で一緒にすると、花子さんは何日間働くことになりますか？	"[""2日間"", ""3日間"", ""4日間"", ""5日間""]"	0	2日間	全体を30とすると1日量は太郎=2, 花子=3。太郎が10日で20消化し残りは10。2人一緒だと1日5進むので、10÷5＝2日間です。	normal
math	MA03	割合・比	Aなら18日、Bなら30日かかる仕事を2人で始めましたが、途中でBが数日休んだため、完成まで12日かかりました。Bは何日休みましたか？	"[""1日"", ""2日"", ""3日"", ""4日""]"	1	2日	全体を90とすると1日量はA=5, B=3。Aは12日間で60消化。Bは残りの30をこなしたことになり、30÷3＝10日出勤。12-10＝2日休みです。	hard
math	MA03	割合・比	Aなら18日、Bなら30日かかる仕事を2人で始め、Bが2日休んで12日で完成させました。Bが実際に働いたのは何日間ですか？	"[""8日間"", ""10日間"", ""12日間"", ""15日間""]"	1	10日間	全体の期間12日間のうち、2日間休んだので、12-2＝10日間働いたことになります。	easy
math	MA03	割合・比	Aは30日、Bは20日かかる仕事を2人で始め、15日で終わりました。Bは3日休み、Aも数日休みました。Aは何日休みましたか？	"[""2日間"", ""3日間"", ""4日間"", ""5日間""]"	1	3日間	全体を60とするとA=2, B=3。Bは12日出勤で36消化。Aは残り24をこなすので24÷2＝12日出勤。休みは15-12＝3日間です。	hard
math	MA03	割合・比	A1人なら12日、B1人なら20日かかる仕事があります。Aが6日、Bが2日休んだ状態で12日かけて完成しました。2人が一緒に働いた期間は何日ですか？	"[""2日"", ""4日"", ""6日"", ""8日""]"	1	4日	全体を60とするとA=5, B=3。条件から計算すると（出典ロジックによる）、共同で作業した期間は4日間となります。	normal
math	MA03	割合・比	機械AとBで10時間、BとCで6時間、AとBとCで5時間かかる仕事があります。AとCの2台で作業すると何時間何分かかりますか？	"[""7時間30分"",""7時間15分"",""8時間"",""6時間45分""]"	0	7時間30分	全体の仕事を30とすると、1時間あたりの仕事量は(A+B)=3、(B+C)=5、(A+B+C)=6となります。ここからA=1、C=3とわかるので、A+C=4。30÷4=7.5時間です。	hard
math	MA03	割合・比	機械A, B, Cの3台で5時間かかる仕事があります。AとBなら10時間、BとCなら6時間かかるとき、Aが1台だけで作業すると何時間かかりますか？	"[""20時間"",""25時間"",""30時間"",""15時間""]"	2	30時間	(A+B+C)の1時間量6から(B+C)の5を引くと、Aの1時間量は1になります。全体の仕事量を30としているので、30÷1=30時間となります。	hard
math	MA03	割合・比	仕入れ値に25%の利益を見込んで定価をつけましたが、売れないので定価の10%引きで売ったところ、利益が300円になりました。仕入れ値はいくらですか？	"[""2000円"",""2400円"",""2800円"",""3200円""]"	1	2400円	仕入れ値を1とすると、売値は1.25×0.9=1.125です。利益の割合0.125が300円にあたるので、300÷0.125=2400円となります。	easy
math	MA03	割合・比	仕入れ値2400円の品物に25%の利益をのせて定価をつけ、そこから10%引きで販売しました。この時の実際の売値はいくらですか？	"[""2700円"",""2600円"",""3000円"",""2500円""]"	0	2700円	定価は2400×1.25=3000円です。売値はその10%引き（0.9倍）なので、3000×0.9=2700円になります。	easy
math	MA03	割合・比	ある品物に3割の利益を見込んで定価をつけましたが、定価の2割引で売ったところ利益が600円になりました。この品物の仕入れ値はいくらですか？	"[""12000円"",""14000円"",""15000円"",""18000円""]"	2	15000円	仕入れ値を1とすると、売値は1.3×0.8=1.04です。利益の割合0.04が600円にあたるので、600÷0.04=15000円です。	normal
math	MA03	割合・比	仕入れ値15000円の品物に3割の利益をのせて定価をつけました。この品物の定価はいくらですか？	"[""18500円"",""19500円"",""20000円"",""21000円""]"	1	19500円	3割増しは1.3倍のことです。15000×1.3=19500円となります。	easy
math	MA03	割合・比	品物を15個仕入れ、20%の利益をのせて定価をつけました。5個は定価で、残りの10個は定価の10%引きで売ったところ、利益の合計は900円でした。仕入れ値は1個いくらですか？	"[""400円"",""450円"",""500円"",""600円""]"	2	500円	1個の仕入れ値を1とすると、5個の利益は0.2×5=1.0。残り10個の利益は(1.2×0.9-1)×10=0.8。合計1.8が900円なので、900÷1.8=500円です。	hard
math	MA03	割合・比	原価300円の品物を100個仕入れ、10%の利益をのせて定価をつけました。80個は定価で売れましたが、残りの20個を割引して売ったところ、全体の利益は1020円になりました。残りの20個は何%引きで売りましたか？	"[""20%"",""25%"",""30%"",""35%""]"	2	30%	定価は330円。80個の利益は2400円。全体利益1020円にするには、残り20個で1380円の赤字を出す必要があります。1個あたり69円引き下げて231円で売ったので、割引率は99÷330=0.3です。	hard
math	MA03	割合・比	10万円で仕入れた品物に2割の利益をのせて定価をつけました。全体の85%は定価で売れ、残りは定価の4割引で完売しました。最終的な利益の合計はいくらですか？	"[""10800円"",""12800円"",""15000円"",""11200円""]"	1	12800円	定価売上は85000×1.2=102000円。割引売上は15000×1.2×0.6=10800円。合計112800円から仕入れ値10万円を引くと、12800円の利益です。	normal
math	MA03	割合・比	ある品物を定価の10%引きで売ると1500円の利益になり、定価の25%引きで売ると750円の損失になります。この品物の定価はいくらですか？	"[""10000円"",""12500円"",""15000円"",""18000円""]"	2	15000円	割引率の差（25%-10%=15%）が、利益と損失の差（1500+750=2250円）に相当します。2250÷0.15=15000円が定価です。	normal
math	MA03	割合・比	ある品物を定価の10%引きで売ると1500円の利益、25%引きで売ると750円の損失が出ます。このとき、金額の差2250円は、定価の何%にあたりますか？	"[""10%"",""15%"",""20%"",""25%""]"	1	15%	10%引きと25%引きの「引き方の差」に注目します。25-10=15%分が、そのまま売値の差（金額の差）になります。	normal
math	MA03	割合・比	120円、180円、240円のパンを合計4800円分買いました。120円と180円のパンは同じ個数買い、240円のパンをできるだけ少なく買う時、120円のパンは何個買いましたか？	"[""10個"",""12個"",""15個"",""8個""]"	1	12個	240円のパンは、下1桁を0にするため5個とします（1200円）。残り3600円を120+180=300円のセットで割ると、3600÷300=12セット。よって12個です。	hard
math	MA03	割合・比	兄は2000円、弟は1600円持っています。2人が同じ金額ずつ使ったところ、残金の比が5：3になりました。2人が使った金額はいくらですか？	"[""800円"",""900円"",""1000円"",""1100円""]"	2	1000円	同じ金額ずつ使っても、2人の持っている「金額の差」400円は変わりません。比の差(5-3)=2が400円なので比の1は200円。兄の残金は200×5=1000円。使った額は2000-1000=1000円です。	easy
math	MA03	割合・比	兄は2000円、弟は1600円持っています。2人が1000円ずつ使ったとき、残ったお金の比（兄：弟）はどうなりますか？	"[""5：3"",""4：3"",""3：2"",""2：1""]"	0	5：3	兄の残金は2000-1000=1000円。弟の残金は1600-1000=600円。1000：600を簡単にすると5：3になります。	easy
math	MA03	割合・比	A君とB君の所持金の比は5：3でしたが、2人とも350円ずつ使ったので、残金の比は9：4になりました。A君がはじめに持っていた金額はいくらですか？	"[""1000円"",""1250円"",""1500円"",""1750円""]"	1	1250円	差に注目します。前は差2、後は差5なので、最小公倍数の10に揃えます。前25:15、後18:8。減った比の7が350円なので、比の1は50円。50×25=1250円です。	normal
