subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
math	MA07	立体図形	1辺6cmの立方体の正面と横から、1辺2cmの正方形の穴を貫通させた立体の「残った体積」は何立方センチメートル？	"[""176立方センチメートル"",""184立方センチメートル"",""192立方センチメートル"",""216立方センチメートル""]"	0	176立方センチメートル	全体の体積216から、くり抜いた直方体2つ分(24×2)を引きます。ただし中央の重なり(8)を2回引かないよう注意して、216-(48-8)=176となります。	easy
math	MA07	立体図形	1辺6cmの立方体に、1辺2cmの正方形の穴を2方向から貫通させたとき、中央で重なっている部分の体積は何立方センチメートル？	"[""8立方センチメートル"",""4立方センチメートル"",""16立方センチメートル"",""12立方センチメートル""]"	0	8立方センチメートル	穴は1辺2cmの正方形なので、中央で重なる部分は1辺2cmの立方体になります。よって2×2×2=8となります。	easy
math	MA07	立体図形	縦7cm、横8cm、高さ10cmの直方体から、3つのパーツ（72、32、24立方センチメートル）をくり抜いた残りの体積は？	"[""432立方センチメートル"",""442立方センチメートル"",""560立方センチメートル"",""128立方センチメートル""]"	0	432立方センチメートル	元の体積は7×8×10=560です。そこからくり抜いた合計(72+32+24=128)を引くと、560-128=432となります。	normal
math	MA07	立体図形	縦7cm、横8cm、高さ10cmの直方体から3つのパーツをくり抜く際、くり抜いた部分の「合計体積」は何立方センチメートル？	"[""128立方センチメートル"",""138立方センチメートル"",""118立方センチメートル"",""148立方センチメートル""]"	0	128立方センチメートル	3つのパーツの体積（3×6×4=72、2×4×4=32、2×4×3=24）をすべて足すと128になります。	normal
math	MA07	立体図形	1辺6cmの立方体の各面中央から1辺2cmの正方形の穴を貫通させた立体の「表面積」は何平方センチメートル？	"[""288平方センチメートル"",""192平方センチメートル"",""216平方センチメートル"",""312平方センチメートル""]"	0	288平方センチメートル	外側の面積は(36-4)×6=192。内側に増えた面積は、1つの穴につき2×2×4=16で、それが6方向あるので16×6=96。合計192+96=288です。	normal
math	MA07	立体図形	1辺6cmの立方体に1辺2cmの正方形の穴を貫通させたとき、穴をあけることで「内側に新しく増えた面積」の合計は？	"[""96平方センチメートル"",""64平方センチメートル"",""128平方センチメートル"",""48平方センチメートル""]"	0	96平方センチメートル	1つの穴（奥行き2cm分）につき、内側に2×2×4=16の面が増えます。これが6方向（各面の中央から中心まで）あるため、16×6=96となります。	normal
math	MA07	立体図形	1辺20cmの立方体から、底面が10cm×10cmの正方形である四角柱を貫通させてくり抜いた時の「全表面積」は？	"[""3000平方センチメートル"",""2400平方センチメートル"",""2800平方センチメートル"",""3200平方センチメートル""]"	0	3000平方センチメートル	元の表面積2400から、表面の穴2つ分(100×2=200)を引き、内側の壁4枚分(10×20×4=800)を足すと、2400-200+800=3000となります。	normal
math	MA07	立体図形	1辺20cmの立方体から10cm×10cmの四角柱を貫通させてくり抜いたとき、表面積は元の立方体と比べてどう変化する？	"[""600平方センチメートル増える"",""800平方センチメートル増える"",""200平方センチメートル減る"",""変化しない""]"	0	600平方センチメートル増える	表面の正方形2枚分（200）が減り、内側の側面4枚分（800）が増えるため、差し引きで800-200=600増えることになります。	normal
math	MA07	立体図形	半径20cm、高さ50cmの円柱を斜めに切り、高い方を50cm、低い方を10cmとした立体の体積は何立方センチメートル？	"[""37680立方センチメートル"",""62800立方センチメートル"",""25120立方センチメートル"",""31400立方センチメートル""]"	0	37680立方センチメートル	全体の円柱(62800)から、切り取った上部（高さ40cmの円柱の半分＝25120）を引くと、62800-25120=37680となります。	normal
math	MA07	立体図形	円柱を斜めに切断した立体の体積を考える際、計算に使う「平均の高さ」はどのように求める？	"[""(最高点＋最低点)÷2"",""最高点−最低点"",""最高点×最低点÷2"",""底面の半径×2""]"	0	(最高点＋最低点)÷2	斜めに切られた円柱は、同じものを逆さにつなげると高さが「最高＋最低」の円柱になるため、その半分の「(最高+最低)÷2」が平均の高さとなります。	easy
math	MA07	立体図形	半径10cm、高さ60cmの円柱をア・イ・ウに斜めに切り分けた。ア(24cm, 14cm)、ウ(27cm, 13cm)のとき、最も体積が大きいのは？	"[""イ"",""ア"",""ウ"",""すべて同じ""]"	0	イ	アの平均高は19cm、ウは20cm。全体の高さ60cmから引くと、イの平均高は60-(19+20)=21cmとなり、イが最も高いため体積も最大です。	hard
math	MA07	立体図形	半径10cm、高さ60cmの円柱を3つに斜め切りした。ア(平均高19cm)、ウ(平均高20cm)のとき、中間のパーツ「イ」の平均の高さは？	"[""21cm"",""20.5cm"",""19.5cm"",""22cm""]"	0	21cm	3つのパーツの平均の高さの合計は、元の円柱の高さと同じになります。よって、60-(19+20)=21cmとなります。	normal
